"band_id","age","sex","2005","2006","2007","2008","2009","2010","2011","NA","cap"
97890026,1,4,1,0,0,0,0,0,0,0,"1000000"
97890042,1,4,1,0,0,0,0,0,0,0,"1000000"
97890045,1,5,0,0,0,0,0,0,1,0,"0000001"
97890046,1,4,0,0,1,0,0,0,0,0,"0010000"
97890057,1,4,1,0,0,0,0,0,0,0,"1000000"
97890063,1,4,0,0,0,1,0,0,0,0,"0001000"
97890064,1,5,0,1,0,0,0,0,0,0,"0100000"
97890066,1,5,0,0,0,0,0,1,0,0,"0000010"
97890068,1,4,0,0,0,0,0,1,0,0,"0000010"
97890074,1,4,1,0,0,0,0,0,0,0,"1000000"
97890080,1,5,0,0,0,0,0,0,1,0,"0000001"
97890089,2,4,0,1,0,0,0,0,0,0,"0100000"
97890091,2,4,0,0,0,1,0,0,0,0,"0001000"
97890094,1,5,0,0,0,0,0,1,0,0,"0000010"
97890096,1,4,1,0,0,0,0,0,0,0,"1000000"
97890100,1,5,0,1,0,0,0,0,0,0,"0100000"
97890104,2,4,0,1,0,0,0,0,0,0,"0100000"
97890109,2,4,0,1,0,0,0,0,0,0,"0100000"
97890111,2,4,0,0,0,1,0,0,0,0,"0001000"
97890121,1,5,0,0,1,0,0,0,0,0,"0010000"
97890136,1,5,0,0,0,1,0,0,0,0,"0001000"
97890147,1,4,0,0,0,1,0,0,0,0,"0001000"
97890151,1,4,0,0,0,0,0,1,0,0,"0000010"
97890153,1,4,1,0,0,0,0,0,0,0,"1000000"
97890156,1,5,0,0,0,0,1,0,0,0,"0000100"
97890159,1,4,0,0,0,0,0,0,1,0,"0000001"
97890163,1,4,0,0,1,0,0,0,0,0,"0010000"
97890173,1,5,1,0,0,0,0,0,0,0,"1000000"
97890174,1,4,1,0,0,0,0,0,0,0,"1000000"
97890177,2,4,0,1,0,0,0,0,0,0,"0100000"
97890179,2,5,0,1,0,0,0,0,0,0,"0100000"
97890180,2,5,0,1,0,0,0,0,0,0,"0100000"
97890186,2,4,0,1,0,0,0,0,0,0,"0100000"
97890190,2,4,0,1,0,0,0,0,0,0,"0100000"
97890196,2,4,1,0,0,0,0,0,0,0,"1000000"
97890199,2,5,0,0,0,0,0,0,1,0,"0000001"
97890205,1,4,0,0,1,0,0,0,0,0,"0010000"
97890207,1,5,0,0,0,0,1,0,0,0,"0000100"
97890210,1,5,0,0,1,0,0,0,0,0,"0010000"
97890219,1,5,1,0,0,0,0,0,0,0,"1000000"
97890224,1,4,1,0,0,0,0,0,0,0,"1000000"
97890243,1,5,0,0,0,0,0,1,0,0,"0000010"
97890244,1,4,0,0,1,0,0,0,0,0,"0010000"
97890246,1,5,1,0,0,0,0,0,0,0,"1000000"
97890248,1,4,0,1,0,0,0,0,0,0,"0100000"
97890253,1,4,0,1,0,0,0,0,0,0,"0100000"
97890262,1,5,0,0,1,0,0,0,0,0,"0010000"
97890273,1,5,0,1,0,0,0,0,0,0,"0100000"
97890278,1,5,0,1,0,0,0,0,0,0,"0100000"
97890289,1,4,1,0,0,0,0,0,0,0,"1000000"
97890292,1,5,1,0,0,0,0,0,0,0,"1000000"
97890293,1,4,1,0,0,0,0,0,0,0,"1000000"
97890295,1,4,0,0,1,0,0,0,0,0,"0010000"
97890306,1,4,1,0,0,0,0,0,0,0,"1000000"
97890323,1,4,1,0,0,0,0,0,0,0,"1000000"
97890324,1,4,1,0,0,0,0,0,0,0,"1000000"
97890329,1,4,0,0,1,0,0,0,0,0,"0010000"
97890334,1,4,0,0,1,0,0,0,0,0,"0010000"
97890336,1,4,0,0,1,0,0,0,0,0,"0010000"
97890342,1,5,1,0,0,0,0,0,0,0,"1000000"
97890350,4,4,0,0,0,0,1,0,0,0,"0000100"
97890351,1,5,0,0,0,0,1,0,0,0,"0000100"
97890355,1,5,1,0,0,0,0,0,0,0,"1000000"
97890356,1,4,1,0,0,0,0,0,0,0,"1000000"
97890358,1,4,0,0,0,0,1,0,0,0,"0000100"
97890372,1,4,0,0,0,0,0,0,1,0,"0000001"
97890383,1,5,0,0,0,0,1,0,0,0,"0000100"
97890401,1,4,0,0,0,0,1,0,0,0,"0000100"
97890402,1,4,0,0,0,0,1,0,0,0,"0000100"
97890403,1,4,0,0,0,0,1,0,0,0,"0000100"
97890404,1,4,0,0,0,0,1,0,1,0,"0000101"
97890405,1,4,0,0,0,0,1,0,0,0,"0000100"
97890406,1,4,0,0,0,0,1,0,0,0,"0000100"
97890407,1,4,0,0,0,0,1,0,0,0,"0000100"
97890408,1,4,0,0,0,0,1,0,0,0,"0000100"
97890409,1,4,0,0,0,0,1,0,0,0,"0000100"
97890410,1,5,0,0,0,0,1,0,0,0,"0000100"
97890411,1,5,0,0,0,0,1,0,0,0,"0000100"
97890412,1,4,0,0,0,0,1,0,0,0,"0000100"
97890413,1,4,0,0,0,0,1,0,0,0,"0000100"
97890414,1,4,0,0,0,0,1,0,0,0,"0000100"
97890415,1,4,0,0,0,0,1,0,0,0,"0000100"
97890416,1,0,0,0,0,0,1,0,0,0,"0000100"
97890417,2,4,0,0,0,0,1,0,0,0,"0000100"
97890418,1,4,0,0,0,0,1,0,0,0,"0000100"
97890421,1,4,0,0,0,0,1,0,0,0,"0000100"
97890422,1,5,0,0,0,0,1,0,0,0,"0000100"
97890424,1,4,0,0,0,0,1,0,0,0,"0000100"
97890426,1,4,0,0,0,0,1,0,0,0,"0000100"
97890427,2,0,0,0,0,0,1,0,0,0,"0000100"
97890432,1,4,0,0,0,0,1,0,0,0,"0000100"
97890434,1,0,0,0,0,0,1,0,0,0,"0000100"
97890435,1,5,0,0,0,0,1,0,0,0,"0000100"
97890437,1,4,0,0,0,0,1,0,0,0,"0000100"
97890439,1,4,0,0,0,0,1,0,0,0,"0000100"
97890440,1,5,0,0,0,0,1,0,0,0,"0000100"
97890441,1,0,0,0,0,0,1,0,0,0,"0000100"
97890442,1,0,0,0,0,0,1,0,0,0,"0000100"
97890444,1,4,0,0,0,0,1,0,0,0,"0000100"
97890446,1,4,0,0,0,0,1,0,0,0,"0000100"
97890450,1,0,0,0,0,0,1,0,0,0,"0000100"
97890451,1,4,0,0,0,0,1,0,0,0,"0000100"
97890455,1,0,0,0,0,0,1,1,0,0,"0000110"
97890456,1,4,0,0,0,0,1,0,0,0,"0000100"
97890457,1,0,0,0,0,0,1,0,0,0,"0000100"
97890458,1,4,0,0,0,0,1,0,0,0,"0000100"
97890459,1,5,0,0,0,0,1,0,0,0,"0000100"
97890461,1,4,0,0,0,0,1,0,0,0,"0000100"
97890465,1,4,0,0,0,0,1,0,0,0,"0000100"
97890466,2,5,0,0,0,0,1,0,0,0,"0000100"
97890469,1,5,0,0,0,0,1,0,0,0,"0000100"
97890470,1,0,0,0,0,0,1,0,0,0,"0000100"
97890473,1,5,0,0,0,0,1,0,0,0,"0000100"
97890475,1,4,0,0,0,0,1,0,0,0,"0000100"
97890476,1,4,0,0,0,0,1,0,1,0,"0000101"
97890482,1,0,0,0,0,0,1,0,0,0,"0000100"
97890483,1,4,0,0,0,0,1,0,0,0,"0000100"
97890484,1,4,0,0,0,0,1,0,0,0,"0000100"
97890486,1,0,0,0,0,0,1,0,0,0,"0000100"
97890487,1,0,0,0,0,0,1,0,0,0,"0000100"
97890490,2,0,0,0,0,0,1,0,0,0,"0000100"
97890491,1,0,0,0,0,0,1,0,0,0,"0000100"
97890493,1,5,0,0,0,0,1,0,0,0,"0000100"
97890494,2,0,0,0,0,0,1,0,0,0,"0000100"
97890495,1,5,0,0,0,0,1,0,0,0,"0000100"
97890498,1,0,0,0,0,0,1,1,0,0,"0000110"
97890500,1,0,0,0,0,0,1,0,0,0,"0000100"
98848801,1,5,0,0,0,0,1,0,0,0,"0000100"
98848802,1,5,0,0,0,0,1,0,0,0,"0000100"
98848803,1,5,0,0,0,0,1,0,0,0,"0000100"
98848804,1,5,0,0,0,0,1,0,0,0,"0000100"
98848805,1,4,0,0,0,0,1,0,0,0,"0000100"
98848806,1,4,0,0,0,0,1,0,0,0,"0000100"
98848807,1,5,0,0,0,0,1,0,1,0,"0000101"
98848808,1,4,0,0,0,0,1,0,0,0,"0000100"
98848809,4,4,0,0,0,0,1,0,1,0,"0000101"
98848810,2,5,0,0,0,0,1,0,0,0,"0000100"
98848811,4,5,0,0,0,0,1,1,0,0,"0000110"
98848812,4,5,0,0,0,0,1,0,0,0,"0000100"
98848813,4,5,0,0,0,0,1,0,0,0,"0000100"
98848814,4,4,0,0,0,0,1,0,0,0,"0000100"
98848815,2,5,0,0,0,0,1,0,0,0,"0000100"
98848816,0,0,0,0,0,0,1,0,0,0,"0000100"
98848817,2,4,0,0,0,0,1,0,0,0,"0000100"
98848818,1,4,0,0,0,0,1,0,0,0,"0000100"
98848819,2,4,0,0,0,0,1,0,0,0,"0000100"
98848820,2,5,0,0,0,0,1,0,0,0,"0000100"
98848821,4,4,0,0,0,0,1,0,0,0,"0000100"
98848822,4,4,0,0,0,0,1,0,0,0,"0000100"
98848823,2,5,0,0,0,0,1,0,0,0,"0000100"
98848824,2,5,0,0,0,0,1,0,0,0,"0000100"
98848825,4,5,0,0,0,0,1,0,0,0,"0000100"
98848826,4,5,0,0,0,0,1,0,0,0,"0000100"
98848827,2,4,0,0,0,0,1,0,0,0,"0000100"
98848828,4,5,0,0,0,0,1,0,0,0,"0000100"
98848829,2,4,0,0,0,0,1,0,0,0,"0000100"
98848830,4,5,0,0,0,0,1,0,0,0,"0000100"
98848831,4,5,0,0,0,0,1,1,0,0,"0000110"
98848832,2,4,0,0,0,0,1,0,0,0,"0000100"
98848833,2,5,0,0,0,0,1,0,0,0,"0000100"
98848834,4,4,0,0,0,0,1,0,0,0,"0000100"
98848835,2,5,0,0,0,0,1,0,0,0,"0000100"
98848836,4,5,0,0,0,0,1,0,0,0,"0000100"
98848837,2,4,0,0,0,0,1,0,0,0,"0000100"
98848838,1,5,0,0,0,0,1,0,0,0,"0000100"
98848839,1,4,0,0,0,0,1,1,0,0,"0000110"
98848840,1,4,0,0,0,0,1,0,0,0,"0000100"
98848841,1,4,0,0,0,0,1,0,0,0,"0000100"
98848842,1,4,0,0,0,0,1,0,0,0,"0000100"
98848843,1,4,0,0,0,0,1,0,0,0,"0000100"
98848844,1,5,0,0,0,0,1,0,0,0,"0000100"
98848845,1,4,0,0,0,0,1,0,0,0,"0000100"
98848846,1,4,0,0,0,0,1,0,0,0,"0000100"
98848847,1,5,0,0,0,0,1,0,0,0,"0000100"
98848848,1,4,0,0,0,0,1,0,0,0,"0000100"
98848849,1,4,0,0,0,0,1,0,0,0,"0000100"
98848850,1,4,0,0,0,0,1,0,0,0,"0000100"
98848851,1,4,0,0,0,0,1,0,0,0,"0000100"
98848852,1,5,0,0,0,0,1,0,0,0,"0000100"
98848853,1,4,0,0,0,0,1,0,0,0,"0000100"
98848854,1,4,0,0,0,0,1,0,0,0,"0000100"
98848855,1,4,0,0,0,0,1,0,0,0,"0000100"
98848856,1,5,0,0,0,0,1,1,0,0,"0000110"
98848857,1,5,0,0,0,0,1,0,0,0,"0000100"
98848858,1,4,0,0,0,0,1,0,1,0,"0000101"
98848859,1,4,0,0,0,0,1,0,0,0,"0000100"
98848860,2,4,0,0,0,0,1,1,0,0,"0000110"
98848861,1,5,0,0,0,0,1,1,0,0,"0000110"
98848862,1,4,0,0,0,0,1,0,0,0,"0000100"
98848863,1,4,0,0,0,0,1,0,0,0,"0000100"
98848864,1,5,0,0,0,0,1,0,1,0,"0000101"
98848865,1,4,0,0,0,0,1,0,0,0,"0000100"
98848866,1,5,0,0,0,0,1,0,0,0,"0000100"
98848867,1,4,0,0,0,0,1,0,0,0,"0000100"
98848868,1,5,0,0,0,0,1,0,0,0,"0000100"
98848869,1,5,0,0,0,0,1,0,0,0,"0000100"
98848870,1,5,0,0,0,0,1,0,0,0,"0000100"
98848871,1,4,0,0,0,0,1,0,0,0,"0000100"
98848872,1,5,0,0,0,0,1,0,0,0,"0000100"
98848873,1,4,0,0,0,0,1,0,0,0,"0000100"
98848874,1,4,0,0,0,0,1,0,0,0,"0000100"
98848875,1,4,0,0,0,0,1,0,0,0,"0000100"
98848876,1,5,0,0,0,0,1,0,0,0,"0000100"
98848877,1,5,0,0,0,0,1,0,0,0,"0000100"
98848878,1,5,0,0,0,0,1,0,0,0,"0000100"
98848879,1,5,0,0,0,0,1,0,0,0,"0000100"
98848880,1,4,0,0,0,0,1,0,0,0,"0000100"
98848881,1,4,0,0,0,0,1,0,0,0,"0000100"
98848882,2,5,0,0,0,0,1,0,0,0,"0000100"
98848883,1,4,0,0,0,0,1,0,0,0,"0000100"
98848884,1,5,0,0,0,0,1,1,0,0,"0000110"
98848885,1,4,0,0,0,0,1,0,0,0,"0000100"
98848886,1,5,0,0,0,0,1,0,0,0,"0000100"
98848887,1,5,0,0,0,0,1,0,0,0,"0000100"
98848888,2,5,0,0,0,0,1,0,0,0,"0000100"
98848889,2,5,0,0,0,0,1,0,0,0,"0000100"
98848890,4,4,0,0,0,0,1,0,0,0,"0000100"
98848891,1,5,0,0,0,0,1,0,0,0,"0000100"
98848892,2,4,0,0,0,0,1,0,0,0,"0000100"
98848893,1,4,0,0,0,0,1,0,0,0,"0000100"
98848894,1,5,0,0,0,0,1,0,0,0,"0000100"
98848895,1,4,0,0,0,0,1,0,0,0,"0000100"
98848896,2,4,0,0,0,0,1,0,0,0,"0000100"
98848897,4,5,0,0,0,0,1,0,0,0,"0000100"
98848898,2,4,0,0,0,0,1,0,0,0,"0000100"
98848899,1,4,0,0,0,0,1,1,0,0,"0000110"
98848900,1,4,0,0,0,0,1,0,0,0,"0000100"
98848901,2,4,0,0,0,1,0,0,0,0,"0001000"
98848906,1,4,1,0,0,0,0,0,0,0,"1000000"
98848913,1,5,0,0,0,0,0,0,1,0,"0000001"
98848919,1,5,0,0,0,1,0,0,0,0,"0001000"
98848929,1,5,0,0,0,0,1,0,0,0,"0000100"
98848932,1,5,0,1,0,0,0,0,0,0,"0100000"
98848957,2,5,0,0,1,0,0,0,0,0,"0010000"
98848965,1,5,0,0,0,0,0,0,1,0,"0000001"
98848969,1,5,0,0,0,1,0,0,0,0,"0001000"
98848971,1,4,1,0,0,0,0,0,0,0,"1000000"
98848972,1,4,0,0,0,0,1,0,0,0,"0000100"
98848974,2,5,0,1,0,0,0,0,0,0,"0100000"
98848982,1,4,0,0,0,0,1,0,0,0,"0000100"
98848990,1,5,0,0,1,0,0,0,0,0,"0010000"
98849016,4,5,0,0,0,0,0,0,1,0,"0000001"
98849026,1,4,0,0,0,0,0,0,1,0,"0000001"
98849032,1,4,0,0,0,0,0,1,0,0,"0000010"
98849059,1,5,0,0,0,0,0,0,1,0,"0000001"
98849061,1,4,0,1,0,0,0,0,0,0,"0100000"
98849084,4,5,1,0,0,0,0,0,0,0,"1000000"
98849134,1,4,1,0,0,0,0,0,0,0,"1000000"
98849136,1,4,0,0,0,1,0,0,0,0,"0001000"
98849137,1,5,0,0,1,0,0,0,0,0,"0010000"
98849144,1,5,0,0,0,1,0,0,0,0,"0001000"
98849145,1,4,0,0,0,0,0,1,1,0,"0000011"
98849157,1,5,0,0,0,0,1,0,0,0,"0000100"
98849163,1,5,0,0,1,0,0,0,0,0,"0010000"
98849167,1,5,0,0,1,0,0,0,0,0,"0010000"
98849168,1,4,0,1,0,0,0,0,0,0,"0100000"
98849169,1,5,0,0,0,1,0,0,0,0,"0001000"
98849176,1,4,0,1,0,0,0,0,0,0,"0100000"
98849186,2,5,0,0,0,0,1,0,0,0,"0000100"
98849187,1,5,1,0,0,0,0,0,0,0,"1000000"
98849192,1,5,0,0,1,0,0,0,0,0,"0010000"
98849197,1,5,1,0,0,0,0,0,0,0,"1000000"
98849200,1,5,0,0,0,0,1,0,0,0,"0000100"
98849203,1,5,0,0,0,0,1,0,0,0,"0000100"
98849206,1,5,1,0,0,0,0,0,0,0,"1000000"
98849207,1,4,0,0,0,0,1,0,0,0,"0000100"
98849209,1,4,0,1,0,0,0,0,0,0,"0100000"
98849212,1,4,1,0,0,0,0,0,0,0,"1000000"
98849216,1,4,0,0,1,0,0,0,0,0,"0010000"
98849230,2,4,0,1,0,0,0,0,0,0,"0100000"
98849237,2,4,0,1,0,0,0,0,0,0,"0100000"
98849246,1,4,0,0,1,0,0,0,0,0,"0010000"
98849250,1,4,0,0,1,0,0,0,0,0,"0010000"
98849251,2,4,0,0,0,0,0,0,1,0,"0000001"
98849254,1,4,1,0,0,0,0,0,0,0,"1000000"
98849263,1,5,0,0,0,1,0,0,0,0,"0001000"
98849264,1,4,0,0,0,1,0,0,0,0,"0001000"
98849266,1,4,1,0,0,0,0,0,0,0,"1000000"
98849280,1,5,1,0,0,0,0,0,0,0,"1000000"
98849301,1,5,0,0,1,0,0,0,0,0,"0010000"
98849309,1,5,0,0,0,1,0,0,0,0,"0001000"
98849319,1,4,1,0,0,0,0,0,0,0,"1000000"
98849333,1,4,1,0,0,0,0,0,0,0,"1000000"
98849334,1,5,1,0,0,0,0,0,0,0,"1000000"
98849337,1,4,0,1,0,0,0,0,0,0,"0100000"
98849340,1,5,0,0,1,0,0,0,0,0,"0010000"
98849350,1,4,0,0,0,1,0,0,0,0,"0001000"
98849351,1,5,1,0,0,0,0,0,0,0,"1000000"
98849354,1,5,0,0,0,1,0,0,0,0,"0001000"
98849356,1,4,0,1,0,0,0,0,0,0,"0100000"
98849369,1,5,0,1,0,0,0,0,0,0,"0100000"
98849370,1,4,0,1,0,0,0,0,0,0,"0100000"
98849383,1,5,0,0,1,0,0,0,0,0,"0010000"
98849385,1,4,0,1,0,0,0,0,0,0,"0100000"
98849387,1,4,0,1,0,0,0,0,0,0,"0100000"
98849397,1,4,0,1,0,0,0,0,0,0,"0100000"
98849401,1,5,1,0,1,0,0,0,0,0,"1010000"
98849402,1,4,1,0,0,0,0,0,0,0,"1000000"
98849403,1,4,1,0,0,0,0,0,0,0,"1000000"
98849404,1,4,1,0,0,0,0,0,0,0,"1000000"
98849405,1,4,1,0,0,0,0,0,0,0,"1000000"
98849406,1,4,1,0,0,0,0,0,0,0,"1000000"
98849407,1,4,1,0,0,0,0,0,0,0,"1000000"
98849408,1,5,1,0,0,0,0,0,0,0,"1000000"
98849409,1,5,1,0,0,0,0,0,0,0,"1000000"
98849410,1,4,1,0,0,0,0,0,0,0,"1000000"
98849411,1,4,1,0,0,0,0,0,0,0,"1000000"
98849412,1,5,1,0,0,0,0,0,0,0,"1000000"
98849413,1,5,1,0,0,0,0,0,0,0,"1000000"
98849414,1,4,1,0,0,0,0,0,0,0,"1000000"
98849415,1,5,1,0,0,0,0,0,0,0,"1000000"
98849416,1,4,1,0,0,0,0,0,0,0,"1000000"
98849417,1,4,1,0,1,0,0,0,0,0,"1010000"
98849418,1,5,1,0,0,0,0,0,0,0,"1000000"
98849419,1,5,1,0,0,0,0,0,0,0,"1000000"
98849420,1,4,1,0,0,0,0,0,0,0,"1000000"
98849421,1,4,1,0,0,0,0,0,0,0,"1000000"
98849422,1,4,1,0,0,0,0,0,0,0,"1000000"
98849423,1,5,1,0,0,0,0,0,0,0,"1000000"
98849424,1,5,1,0,0,0,0,0,0,0,"1000000"
98849425,1,4,1,0,0,0,0,0,0,0,"1000000"
98849426,1,5,1,0,0,0,0,0,0,0,"1000000"
98849427,1,4,1,0,0,0,0,0,0,0,"1000000"
98849428,1,5,1,0,0,0,0,0,0,0,"1000000"
98849429,1,5,1,0,0,0,0,0,0,0,"1000000"
98849430,1,4,1,0,0,0,0,0,0,0,"1000000"
98849431,1,4,1,0,0,0,0,0,0,0,"1000000"
98849432,1,4,1,0,0,0,0,0,0,0,"1000000"
98849433,1,5,1,1,0,0,0,0,0,0,"1100000"
98849434,1,4,1,0,0,0,0,0,0,0,"1000000"
98849435,1,5,1,0,0,0,0,0,0,0,"1000000"
98849436,1,4,1,0,0,0,0,0,0,0,"1000000"
98849437,1,5,1,0,0,0,0,0,0,0,"1000000"
98849438,1,5,1,0,0,0,0,0,0,0,"1000000"
98849439,4,5,0,0,0,0,1,0,0,0,"0000100"
98849440,4,4,0,0,0,0,1,0,0,0,"0000100"
98849441,4,5,0,0,0,0,1,0,0,0,"0000100"
98849442,4,5,0,0,0,0,1,0,0,0,"0000100"
98849443,4,4,0,0,0,0,1,0,0,0,"0000100"
98849444,4,4,0,0,0,0,1,0,0,0,"0000100"
98849445,4,5,0,0,0,0,1,0,0,0,"0000100"
98849446,4,4,0,0,0,0,1,0,0,0,"0000100"
98849447,4,4,0,0,0,0,1,0,0,0,"0000100"
98849448,4,5,0,0,0,0,1,0,0,0,"0000100"
98849449,1,5,0,0,0,0,1,0,0,0,"0000100"
98849450,1,4,0,0,0,0,1,0,0,0,"0000100"
98849451,1,4,0,0,0,0,1,0,0,0,"0000100"
98849452,1,4,0,0,0,0,1,0,0,0,"0000100"
98849453,1,4,0,0,0,0,1,0,0,0,"0000100"
98849454,1,5,0,0,0,0,1,0,0,0,"0000100"
98849455,2,5,0,0,0,0,1,1,0,0,"0000110"
98849456,2,5,0,0,0,0,1,0,0,0,"0000100"
98849457,1,5,0,0,0,0,1,0,0,0,"0000100"
98849458,1,5,0,0,0,0,1,0,0,0,"0000100"
98849459,1,4,0,0,0,0,1,1,0,0,"0000110"
98849460,1,5,0,0,0,0,1,0,0,0,"0000100"
98849461,2,5,0,0,0,0,1,0,0,0,"0000100"
98849462,2,5,0,0,0,0,1,0,0,0,"0000100"
98849463,1,5,0,0,0,0,1,0,0,0,"0000100"
98849464,2,5,0,0,0,0,1,0,0,0,"0000100"
98849465,1,5,0,0,0,0,1,1,0,0,"0000110"
98849466,2,5,0,0,0,0,1,0,0,0,"0000100"
98849467,1,5,0,0,0,0,1,0,0,0,"0000100"
98849468,1,4,0,0,0,0,1,0,0,0,"0000100"
98849469,1,5,0,0,0,0,1,0,0,0,"0000100"
98849470,2,5,0,0,0,0,1,0,0,0,"0000100"
98849471,2,4,0,0,0,0,1,1,0,0,"0000110"
98849472,1,5,0,0,0,0,1,0,0,0,"0000100"
98849473,2,4,0,0,0,0,1,0,1,0,"0000101"
98849474,2,5,0,0,0,0,1,0,0,0,"0000100"
98849475,2,4,0,0,0,0,1,0,0,0,"0000100"
98849476,2,5,0,0,0,0,1,0,0,0,"0000100"
98849477,2,4,0,0,0,0,1,0,0,0,"0000100"
98849478,2,5,0,0,0,0,1,0,0,0,"0000100"
98849479,2,4,0,0,0,0,1,0,0,0,"0000100"
98849480,2,5,0,0,0,0,1,0,0,0,"0000100"
98849481,2,4,0,0,0,0,1,0,0,0,"0000100"
98849482,2,5,0,0,0,0,1,0,1,0,"0000101"
98849483,2,5,0,0,0,0,1,0,0,0,"0000100"
98849484,2,4,0,0,0,0,1,0,0,0,"0000100"
98849485,2,5,0,0,0,0,1,0,0,0,"0000100"
98849486,2,5,0,0,0,0,1,0,0,0,"0000100"
98849487,2,5,0,0,0,0,1,0,0,0,"0000100"
98849488,2,5,0,0,0,0,1,1,0,0,"0000110"
98849489,2,5,0,0,0,0,1,0,0,0,"0000100"
98849490,2,5,0,0,0,0,1,0,0,0,"0000100"
98849491,2,5,0,0,0,0,1,1,0,0,"0000110"
98849492,2,5,0,0,0,0,1,0,0,0,"0000100"
98849493,2,5,0,0,0,0,1,0,0,0,"0000100"
98849494,1,5,0,0,0,0,1,0,0,0,"0000100"
98849495,1,5,0,0,0,0,1,0,0,0,"0000100"
98849496,1,5,0,0,0,0,1,0,0,0,"0000100"
98849497,1,4,0,0,0,0,1,0,0,0,"0000100"
98849498,1,4,0,0,0,0,1,0,0,0,"0000100"
98849499,1,5,0,0,0,0,1,0,0,0,"0000100"
98849500,1,5,0,0,0,0,1,1,0,0,"0000110"
98849519,1,4,1,0,0,0,0,0,0,0,"1000000"
98849526,1,5,0,0,0,1,0,0,0,0,"0001000"
98849537,1,5,0,1,0,0,0,0,0,0,"0100000"
98849543,1,4,0,0,1,0,0,0,0,0,"0010000"
98849547,1,5,0,0,0,1,0,0,0,0,"0001000"
98849552,1,4,1,0,0,0,0,0,0,0,"1000000"
98849563,1,5,1,0,0,0,0,0,0,0,"1000000"
98849570,1,5,0,1,0,0,0,0,0,0,"0100000"
98849571,1,5,1,0,0,0,0,0,0,0,"1000000"
98849572,1,5,1,0,0,0,0,0,0,0,"1000000"
98849573,1,4,1,0,0,0,0,0,0,0,"1000000"
98849574,1,5,1,0,0,1,0,0,0,0,"1001000"
98849575,1,4,1,0,0,0,0,0,0,0,"1000000"
98849576,1,4,1,0,0,0,0,0,0,0,"1000000"
98849577,1,4,1,0,0,0,0,0,0,0,"1000000"
98849578,1,5,1,0,0,0,0,0,0,0,"1000000"
98849579,1,4,1,0,0,0,0,0,0,0,"1000000"
98849580,1,4,1,0,0,0,0,0,0,0,"1000000"
98849581,1,5,1,0,0,0,0,0,0,0,"1000000"
98849582,1,5,1,0,0,0,0,0,0,0,"1000000"
98849583,1,5,1,0,0,0,0,0,0,0,"1000000"
98849584,1,5,1,0,0,0,0,0,0,0,"1000000"
98849585,1,4,1,0,0,0,0,0,0,0,"1000000"
98849586,1,5,1,0,0,0,0,0,0,0,"1000000"
98849587,1,5,1,0,0,0,0,0,0,0,"1000000"
98849588,1,5,1,0,0,0,0,0,0,0,"1000000"
98849589,1,5,1,0,0,0,0,0,0,0,"1000000"
98849590,1,4,1,0,0,0,0,0,0,0,"1000000"
98849591,1,4,1,0,0,0,0,0,0,0,"1000000"
98849592,1,4,1,1,0,0,0,0,0,0,"1100000"
98849593,1,5,1,0,0,0,0,0,0,0,"1000000"
98849594,1,4,1,0,0,0,0,0,0,0,"1000000"
98849595,1,4,1,0,0,0,0,0,0,0,"1000000"
98849596,2,4,1,0,0,0,0,0,0,0,"1000000"
98849597,2,5,1,0,0,0,0,0,0,0,"1000000"
98849598,2,4,1,0,0,0,0,0,0,0,"1000000"
98849599,2,5,1,0,0,0,0,0,0,0,"1000000"
98849600,2,4,1,0,0,0,0,0,0,0,"1000000"
100888002,1,5,1,0,0,0,0,0,0,0,"1000000"
100888003,1,4,1,0,0,0,0,0,0,0,"1000000"
100888004,1,5,1,0,0,0,0,0,0,0,"1000000"
100888005,1,5,1,0,0,0,0,0,0,0,"1000000"
100888006,1,5,1,0,1,0,0,0,0,0,"1010000"
100888007,1,5,1,0,0,0,0,0,0,0,"1000000"
100888008,1,4,1,0,0,0,0,0,0,0,"1000000"
100888009,1,4,1,0,1,0,0,0,0,0,"1010000"
100888010,1,5,1,0,0,0,0,0,0,0,"1000000"
100888011,1,4,1,0,0,0,0,0,0,0,"1000000"
100888012,1,4,1,0,0,0,0,0,0,0,"1000000"
100888013,1,5,1,0,0,0,0,0,0,0,"1000000"
100888014,1,5,1,0,1,0,0,0,0,0,"1010000"
100888015,1,4,1,0,0,0,0,0,0,0,"1000000"
100888016,1,4,1,0,0,0,0,0,0,0,"1000000"
100888017,1,5,1,0,0,0,0,0,0,0,"1000000"
100888018,1,4,1,0,0,0,0,0,0,0,"1000000"
100888019,1,5,1,0,0,0,0,0,0,0,"1000000"
100888020,1,4,1,0,0,0,0,0,0,0,"1000000"
100888021,1,4,1,0,0,0,0,0,0,0,"1000000"
100888022,1,4,1,0,1,0,0,0,0,0,"1010000"
100888023,1,4,1,0,0,0,0,0,0,0,"1000000"
100888024,1,4,1,0,0,0,0,0,0,0,"1000000"
100888025,1,4,1,0,0,0,0,0,0,0,"1000000"
100888026,1,5,1,0,0,0,0,0,0,0,"1000000"
100888027,1,4,1,0,0,0,0,0,0,0,"1000000"
100888028,1,4,1,1,0,0,0,0,0,0,"1100000"
100888029,1,5,1,0,0,0,0,0,0,0,"1000000"
100888030,1,5,1,0,0,0,0,0,0,0,"1000000"
100888031,1,5,1,0,0,0,0,0,0,0,"1000000"
100888032,1,4,1,0,0,0,0,0,0,0,"1000000"
