B AGE CODE,B AREA CODE,B BAND SIZE CODE,B BAND STATUS CODE,B BAND TYPE CODE,B BIRD STATUS,B COMMENTS,B COORD PRECISION,B DIRECTION CODE,B EXTRA INFO CODE,B FLYWAY CODE,B HOW AGED CODE,B HOW CAPTURED,B HOW SEXED CODE,B LAT,B LAT FLOAT,B LON,B LON FLOAT,B MARKER LONG DESC,B PERMIT NUM,B REMARKS,B SEX CODE,B SPECIES ID,B SPECIES NAME,BAND ID,BANDING DATE,BANDING DAY,BANDING MONTH,BANDING YEAR,BEARING,DISTANCE,E AREA CODE,E CAPTURE TIME,E CERTIFICATE FLAG,E CERTIFICATE LANGUAGE,E COMMENTS,E COORD PRECISION,E COUNTRY CODE,E COUNTY CODE,E CREATE DATE,E CREATE MONTH,E CREATE YEAR,E DIRECTION CODE,E ENC COUNTY ORIGINAL,E FLYWAY CODE,E HOW CAPTURED,E HOW OBTAINED CODE,E LAT,E LAT FLOAT,E LOCATION DESCRIPTION,E LOCATION ID,E LON,E LON FLOAT,E MARKER LONG DESC,E PLACE NAME,E PRESENT CONDITION CODE,E REMARKS,E SPECIES ID,E SPECIES NAME,E STATE CODE,E WHO OBTAINED CODE,E WHY REPORTED CODE,ENC PERMIT,ENCOUNTER DATE,ENCOUNTER DAY,ENCOUNTER MONTH,ENCOUNTER YEAR,HSS,MIN AGE AT ENC,ORIGINAL BAND,OTHER BANDS,SAME 10 MIN BLOCK,REC_SOURCE,ENC ERROR
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,100888453,6/28/2005,28,6,2005,,0,7,,Y,E,,10,US,149,12/30/2007,12,2007,0,,2,,1,351,35.25,,,931,-93.25,<CLOB>,Delaware,3,,,CANADA GOOSE,5,21,61,,12/29/2007,29,12,2007,3,3.5,100888453,,Y,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,100888454,6/28/2005,28,6,2005,W,9.4,7,,E,E,,10,US,83,1/16/2012,1,2012,0,83,2,,1,351,35.25,,,932,-93.41667,<CLOB>,NEW BLAINE,5,,,CANADA GOOSE,5,21,61,,1/15/2012,15,1,2012,7,7.58,100888454,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,100888459,6/28/2005,28,6,2005,W,9.4,7,,Y,E,,10,US,,1/26/2007,1,2007,0,,2,,1,351,35.25,,,932,-93.41667,<CLOB>,NEW BLAINE,3,,,CANADA GOOSE,5,21,61,,1/26/2007,26,1,2007,2,2.58,100888459,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,100888462,6/28/2005,28,6,2005,SW,14.9,7,,E,E,,10,US,149,1/28/2012,1,2012,0,149,2,,1,350,35.08333,,,932,-93.41667,<CLOB>,Belleville,4,,,CANADA GOOSE,5,21,61,,1/28/2012,28,1,2012,7,7.58,100888462,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,100888463,6/28/2005,28,6,2005,E,9.4,7,,Y,E,address corrected dup c/a,10,US,,9/30/2006,9,2006,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,DARDANELLE,3,,,CANADA GOOSE,5,21,61,,9/30/2006,30,9,2006,2,2.25,100888463,,N,DB,
2,52,8,0,11,3,,10,0,0,2,,,,393,39.58333,931,-93.25,,6228,,4,1720,Canada Goose,50893121,10/24/1955,24,10,1955,SE,375.1,7,,9,E,B#00000,10,US,0,1/1/1967,1,1967,0,,2,,1,343,34.58333,,,903,-90.58333,<CLOB>,,3,,,,5,21,0,,12/12/1957,12,12,1957,3,2.5,50893121,,N,DB,
1,51,8,0,11,2,,10,0,9,2,,,,330,33.08333,905,-90.91667,,7872,,4,1720,Canada Goose,51815009,11/7/1957,7,11,1957,N,92.6,7,,9,E,B#00000,10,US,0,1/1/1967,1,1967,0,,2,,0,342,34.41667,,,910,-91.08333,<CLOB>,,3,,,,5,22,0,,11/8/1958,8,11,1958,2,2.42,51815009,,N,DB,
1,34,8,0,11,3,,10,0,0,2,,,,370,37.08333,892,-89.41667,,6507,,4,1720,Canada Goose,49868225,12/13/1950,13,12,1950,SW,211,7,,9,E,B#00000,10,US,0,1/1/1967,1,1967,0,,2,,1,343,34.58333,,,913,-91.58333,<CLOB>,,3,,,,5,20,0,,11/28/1951,28,11,1951,2,2.42,49868225,,N,DB,
1,52,8,0,11,3,,10,0,4,2,,,,393,39.58333,931,-93.25,,6228,,4,1720,Canada Goose,51815542,10/22/1958,22,10,1958,S,395.5,7,,9,E,B#00000,10,US,0,1/1/1967,1,1967,0,,2,,1,340,34.08333,,,911,-91.25,<CLOB>,,3,,,,5,21,0,,1/14/1959,14,1,1959,1,1.58,51815542,,N,DB,
1,52,8,0,11,3,,10,0,0,2,,,,393,39.58333,931,-93.25,,6228,,4,1720,Canada Goose,49844307,11/16/1949,16,11,1949,S,393,7,,9,E,B#00000,10,US,0,1/1/1967,1,1967,0,,2,,1,340,34.08333,,,912,-91.41667,<CLOB>,,3,,,,5,20,0,,1/4/1952,4,1,1952,3,3.58,49844307,,N,DB,
1,52,8,0,11,3,,10,0,0,2,,,,393,39.58333,931,-93.25,,6228,,4,1720,Canada Goose,50894898,10/29/1956,29,10,1956,S,376.2,7,,9,E,B#00000,10,US,0,1/1/1967,1,1967,0,,2,,1,342,34.41667,,,910,-91.08333,<CLOB>,,3,,,,5,20,0,,12/25/1956,25,12,1956,1,1.5,50894898,,N,DB,
1,52,8,0,11,3,,10,0,2,2,,,,393,39.58333,931,-93.25,,6228,,5,1720,Canada Goose,51835281,11/20/1956,20,11,1956,S,376.2,7,,9,E,B#00000,10,US,0,1/1/1967,1,1967,0,,2,,1,342,34.41667,,,910,-91.08333,<CLOB>,,3,,,,5,22,0,,,43,12,1957,2,2.5,51835281,,N,DB,
2,34,8,0,12,3,,10,0,0,2,,,,370,37.08333,892,-89.41667,,7224,,0,1720,Canada Goose,51863438,11/27/1958,27,11,1958,SW,235.6,7,,9,E,B#00000,10,US,0,1/1/1967,1,1967,0,,2,,1,340,34.08333,,,912,-91.41667,<CLOB>,,3,,,,5,21,0,,12/6/1958,6,12,1958,1,0.5,51863438,,N,DB,
0,34,8,0,11,3,,10,0,0,2,,,,370,37.08333,892,-89.41667,,6507,,0,1720,Canada Goose,49868949,1/12/1952,12,1,1952,SW,210.8,7,,9,E,B#20705; create date from C#0776,10,US,0,7/15/1976,7,1976,0,,2,,1,342,34.41667,,,911,-91.25,<CLOB>,,3,,,,5,21,1,,,52,2,1976,99,,49868949,,N,DB,
2,52,8,0,11,3,,10,0,39,2,,,,393,39.58333,931,-93.25,,6228,,5,1720,Canada Goose,50894765,10/26/1956,26,10,1956,S,289,7,,9,E,B#00000,10,US,0,1/1/1967,1,1967,0,,2,,1,352,35.41667,,,934,-93.75,<CLOB>,,3,,,,5,20,0,,12/13/1956,13,12,1956,1,0.5,50894765,,N,DB,
2,52,8,0,11,3,,10,0,0,2,,,,393,39.58333,931,-93.25,,6228,,5,1720,Canada Goose,49860067,11/29/1951,29,11,1951,SE,300.5,7,,9,E,B#00000,10,US,0,1/1/1967,1,1967,0,,2,,1,353,35.58333,,,910,-91.08333,<CLOB>,,3,,,,5,20,0,,12/30/1951,30,12,1951,1,0.5,49860067,,N,DB,
4,50,8,0,1,3,,10,0,0,2,,,,472,47.41667,955,-95.91667,,22986,normal wild birds some with blue collars ,5,1720,Canada Goose,100835546,7/11/2006,11,7,2006,S,776.7,7,,Y,E,name corrected,10,US,143,12/26/2008,12,2008,0,,2,,1,361,36.25,,,940,-94.08333,<CLOB>,SPRINGDALE,5,,,CANADA GOOSE,5,21,61,,12/26/2008,26,12,2008,3,2.5,100835546,,N,DB,
1,82,8,0,1,3,,10,0,0,2,,,,355,35.91667,843,-84.58333,,5796,,5,1720,Canada Goose,99899522,6/19/2006,19,6,2006,W,356.9,7,,Y,E,,10,US,111,11/28/2008,11,2008,0,,2,,1,352,35.41667,,,905,-90.91667,<CLOB>,FISHER,5,,,CANADA GOOSE,5,21,61,,9/5/2008,5,9,2008,3,3.25,99899522,,N,DB,
4,45,8,0,1,3,,10,0,0,6,,,,583,58.58333,931,-93.25,,10271,,5,1720,Canada Goose,99810277,7/30/2006,30,7,2006,S,1611.1,7,,Y,E,,10,US,,1/27/2007,1,2007,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,RUSSELLVILLE,3,,,CANADA GOOSE,5,21,61,,1/27/2007,27,1,2007,1,0.58,99810277,,N,DB,
4,45,8,0,1,3,,10,0,0,6,,,,582,58.41667,931,-93.25,,10271,,4,1720,Canada Goose,102880533,8/7/2006,7,8,2006,S,1572.4,7,,Y,E,,10,US,93,12/21/2010,12,2010,0,93,2,,1,354,35.75,,,895,-89.91667,<CLOB>,BLYTHEVILLE,5,,,CANADA GOOSE,5,21,61,,12/21/2010,21,12,2010,5,4.5,102880533,,N,DB,
1,45,8,0,1,3,,10,0,0,6,,,,582,58.41667,931,-93.25,,10271,,4,1720,Canada Goose,102880107,8/5/2006,5,8,2006,S,1519.9,7,,Y,E,,0,US,5,1/3/2008 10:18,1,2008,0,,2,,1,362,36.4116,,,922,-92.33808,<CLOB>,Mountain Home,4,,,CANADA GOOSE,5,21,62,,1/3/2008,3,1,2008,2,2.58,102880107,,N,DB,
4,7,8,0,1,3,,0,0,0,2,,,,334,33.70417,935,-93.93972,,6569,,4,1720,Canada Goose,103887079,6/24/2008,24,6,2008,N,14.7,7,,Y,E,,10,US,61,9/1/2008,9,2008,0,,2,,1,335,33.91667,MILLWOOD LAKE,,935,-93.91667,<CLOB>,MINERAL SPRINGS,5,,,CANADA GOOSE,5,21,7,,9/1/2008,1,9,2008,1,0.25,103887079,,N,DB,
4,7,8,0,1,3,,0,0,0,2,,,,334,33.70417,935,-93.93972,,6569,,5,1720,Canada Goose,103887091,6/24/2008,24,6,2008,NE,18.3,7,,Y,E,,10,US,57,1/16/2010,1,2010,0,57,2,,1,335,33.91667,,,934,-93.75,<CLOB>,OZAN,5,,,CANADA GOOSE,5,21,61,,12/29/2009,29,12,2009,2,1.5,103887091,,N,DB,
4,7,8,0,1,3,,0,0,0,2,,,,350,35.13722,922,-92.42806,,6569,,4,1720,Canada Goose,103887450,6/25/2008,25,6,2008,SE,85.2,7,,Y,E,,10,US,95,1/9/2009,1,2009,0,,2,,1,343,34.58333,,,910,-91.08333,<CLOB>,HOLLY GROVE,5,,,CANADA GOOSE,5,21,61,,1/9/2009,9,1,2009,1,0.58,103887450,,N,DB,
4,7,8,0,1,3,,0,0,0,2,,,,350,35.13722,922,-92.42806,,6569,,5,1720,Canada Goose,104898001,6/25/2008,25,6,2008,NW,11.7,7,,E,E,,10,US,29,1/22/2012,1,2012,0,29,2,,1,351,35.25,,,923,-92.58333,<CLOB>,SPRINGFIELD,5,,,CANADA GOOSE,5,21,61,,1/22/2012,22,1,2012,4,3.58,104898001,,N,DB,
4,7,8,0,1,3,,0,0,0,2,,,,351,35.19083,924,-92.73139,,6569,,5,1720,Canada Goose,104898112,6/25/2008,25,6,2008,S,7.5,7,,Y,E,,10,US,29,1/15/2009,1,2009,0,29,2,,1,350,35.08333,,,924,-92.75,<CLOB>,Morrillton,5,,,CANADA GOOSE,5,21,61,,1/10/2009,10,1,2009,1,0.58,104898112,,N,DB,
4,7,8,0,1,3,,0,0,0,2,,,,351,35.19083,924,-92.73139,,6569,,4,1720,Canada Goose,104898117,6/25/2008,25,6,2008,N,4.2,7,,Y,E,,10,US,29,1/28/2009,1,2009,0,,2,,1,351,35.25,,,924,-92.75,<CLOB>,MORRILTON,5,,,CANADA GOOSE,5,21,61,,1/16/2009,16,1,2009,1,0.58,104898117,,Y,DB,
4,7,8,0,1,3,,0,0,0,2,,,,351,35.19083,924,-92.73139,,6569,,5,1720,Canada Goose,104898162,6/25/2008,25,6,2008,N,4.2,7,,Y,E,,10,US,29,9/27/2009,9,2009,0,29,2,,1,351,35.25,,,924,-92.75,<CLOB>,MORRILLTON,5,,,CANADA GOOSE,5,21,61,,9/27/2009,27,9,2009,2,1.25,104898162,,Y,DB,
4,7,8,0,1,3,,0,0,0,2,,,,351,35.19083,924,-92.73139,,6569,,4,1720,Canada Goose,104898188,6/25/2008,25,6,2008,N,4.2,7,,Y,E,,10,US,29,12/28/2009,12,2009,0,29,2,,1,351,35.25,,,924,-92.75,<CLOB>,MORRILTON,5,,,CANADA GOOSE,5,21,61,,12/26/2009,26,12,2009,2,1.5,104898188,,Y,DB,
4,7,8,0,1,3,,0,0,0,2,,,,352,35.46,942,-94.385,,6569,,5,1720,Canada Goose,104898252,6/26/2008,26,6,2008,S,5.2,7,,E,E,,11,US,131,12/6/2013,12,2013,0,131,2,,1,352,35.38592,,,942,-94.39855,<CLOB>,FORT SMITH,5,,,CANADIAN GOOSE,5,21,61,,12/6/2013,6,12,2013,6,5.5,104898252,,Y,DB,
1,82,8,0,1,2,capture date same as banding date per bander email 9/25/08,1,0,0,2,,,,352,35.39167,880,-88.14167,,5796,"Captured Millington Naval Base, Shelby County, TN",0,1720,Canada Goose,99898143,6/22/2006,22,6,2006,W,147.2,7,,9,E,,10,US,111,5/7/2008,5,2008,0,,2,,1,353,35.58333,,,904,-90.75,<CLOB>,HARRISBURG,5,,,CANADA GOOSE,5,21,7,,1/22/2008,22,1,2008,2,2.58,99898143,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,"cap. Lake Dardanelle, Pope Co, AR 6/27/08",5,1720,Canada Goose,104898563,6/27/2008,27,6,2008,E,16.3,7,,Y,E,,10,US,115,1/12/2011 12:20,1,2011,0,115,2,,1,351,35.25,,,925,-92.91667,<CLOB>,ATKINS,5,,,cago,5,21,62,,1/12/2011,12,1,2011,3,3.58,104898563,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,"cap. Lake Dardanelle, Pope Co, AR 6/27/08",4,1720,Canada Goose,104898565,6/27/2008,27,6,2008,NE,18.5,7,,Y,E,,10,US,115,9/26/2009,9,2009,0,115,2,,1,352,35.41667,BAKER FARM,,925,-92.91667,<CLOB>,MORELAND,5,,,CANADA GOOSE,5,21,7,,9/26/2009,26,9,2009,2,2.25,104898565,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,"cap. Lake Dardanelle, Pope Co, AR 6/27/08",5,1720,Canada Goose,104898573,6/27/2008,27,6,2008,SW,3.6,7,,Y,E,,10,US,115,9/2/2010,9,2010,0,115,2,,1,351,35.25,,,931,-93.25,<CLOB>,Pottsville,4,,,CANADA GOOSE,5,21,61,,9/2/2010,2,9,2010,3,3.25,104898573,,Y,DB,
1,7,8,0,1,3,Mod. per 06569_201307091649B;,0,0,0,2,,,,351,35.25833,931,-93.225,,6569,,5,1720,Canada Goose,104898599,6/27/2008,27,6,2008,SE,14.5,7,,Y,E,,10,US,149,1/15/2009,1,2009,0,149,2,,1,350,35.08333,,,930,-93.08333,<CLOB>,Dardanelle,5,,,CANADA GOOSE,5,21,61,,1/15/2009,15,1,2009,1,1.58,104898599,,N,DB,
1,7,8,0,1,3,Mod. per 06569_201307091649B;,0,0,0,2,,,,351,35.25833,931,-93.225,,6569,,5,1720,Canada Goose,104898606,6/27/2008,27,6,2008,SE,14.5,7,,E,E,,10,US,149,9/8/2010,9,2010,0,115,2,,1,350,35.08333,,,930,-93.08333,<CLOB>,DARDANELLE,5,,,CANADA GOOSE,5,21,61,,9/1/2010,1,9,2010,3,3.25,104898606,,N,DB,
4,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,352,35.48667,934,-93.82111,,6569,"cap. Fort Smith, Crawford Co, AR 6/26/08",5,1720,Canada Goose,104898344,6/26/2008,26,6,2008,SE,7.4,7,,N,E,,11,US,47,1/17/2013,1,2013,0,47,2,,1,352,35.42481,,,934,-93.71275,<CLOB>,ALIX,5,,,CANADA GOOSE,5,21,61,,1/17/2013,17,1,2013,5,4.58,104898344,,Y,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,352,35.48667,934,-93.82111,,6569,"cap. Fort Smith, Crawford Co, AR 6/26/08",5,1720,Canada Goose,104898387,6/26/2008,26,6,2008,E,9.6,7,,E,E,,11,US,47,1/4/2013,1,2013,0,47,2,,1,352,35.48703,,,933,-93.65035,<CLOB>,OZARK,5,,,CANADA GOOSE,5,21,61,,1/4/2013,4,1,2013,5,5.58,104898387,,N,DB,
4,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,"cap. Lake Dardanelle, Pope Co, AR 6/27/08",5,1720,Canada Goose,104898419,6/27/2008,27,6,2008,SE,65.2,7,,Y,E,,10,US,59,1/11/2009,1,2009,0,,2,,1,342,34.41667,,,924,-92.75,<CLOB>,MALVERN,5,,,CANADA GOOSE,5,21,61,,1/11/2009,11,1,2009,1,0.58,104898419,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,"cap. Lake Dardanelle, Pope Co, AR 6/27/08",4,1720,Canada Goose,104898428,6/27/2008,27,6,2008,S,73.3,7,,Y,E,,10,US,59,1/30/2009,1,2009,0,,2,,1,341,34.25,,,925,-92.91667,<CLOB>,CENTRAL,5,,,LARGE CANADA GOOSE,5,21,7,,1/29/2009,29,1,2009,1,1.58,104898428,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,"cap. Lake Dardanelle, Pope Co, AR 6/27/08",4,1720,Canada Goose,104898429,6/27/2008,27,6,2008,SE,65.2,7,,Y,E,,10,US,59,1/31/2010,1,2010,0,59,2,,1,342,34.41667,,,924,-92.75,<CLOB>,MALVERN,5,,,CANADA GOOSE,5,21,61,,1/28/2010,28,1,2010,2,2.58,104898429,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,"cap. Lake Dardanelle, Pope Co, AR 6/27/08",4,1720,Canada Goose,104898443,6/27/2008,27,6,2008,S,75.9,7,,Y,E,,10,US,59,2/9/2009,2,2009,0,,2,,1,341,34.25,,,924,-92.75,<CLOB>,MALVERN,5,,,CANADA GOOSE,5,21,61,,,99,1,2009,1,1.58,104898443,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,"cap. Lake Dardanelle, Pope Co, AR 6/27/08",4,1720,Canada Goose,104898434,6/27/2008,27,6,2008,E,7.2,7,,Y,E,,10,US,115,9/4/2009,9,2009,0,115,2,,1,351,35.25,,,930,-93.08333,<CLOB>,POTTSVILLE,5,,,CANADA GOOSE,5,21,61,,9/4/2009,4,9,2009,2,2.25,104898434,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,"cap. Lake Dardanelle, Pope Co, AR 6/27/08",5,1720,Canada Goose,104898436,6/27/2008,27,6,2008,S,75.9,7,,N,E,,10,US,59,2/26/2012,2,2012,0,59,2,,98,341,34.25,,,924,-92.75,<CLOB>,MALVERN,2,,,UNKNOWN,5,21,61,,2/23/2012,23,2,2012,99,,104898436,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,"cap. Lake Dardanelle, Pope Co, AR 6/27/08",4,1720,Canada Goose,104898441,6/27/2008,27,6,2008,S,75.9,7,,Y,E,,10,US,59,9/2/2008,9,2008,0,,2,,1,341,34.25,,,924,-92.75,<CLOB>,MALVERN,5,,,CANADA GOOSE,5,21,61,,9/1/2008,1,9,2008,1,1.25,104898441,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,"cap. Lake Dardanelle, Pope Co, AR 6/27/08",5,1720,Canada Goose,104898445,6/27/2008,27,6,2008,E,7.2,7,,Y,E,,10,US,115,2/9/2011,2,2011,0,115,2,,1,351,35.25,,,930,-93.08333,<CLOB>,RUSSELLVILLE,5,,,CANADA GOOSE,5,21,61,,1/6/2011,6,1,2011,3,3.58,104898445,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,"cap. Lake Dardanelle, Pope Co, AR 6/27/08",4,1720,Canada Goose,104898451,6/27/2008,27,6,2008,S,75.9,7,,E,E,,10,US,59,9/6/2011,9,2011,0,59,2,,1,341,34.25,,,924,-92.75,<CLOB>,MALVERN,5,,,CANADA GOOSE,5,21,61,,9/4/2011,4,9,2011,4,4.25,104898451,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,"cap. Lake Dardanelle, Pope Co, AR 6/27/08",5,1720,Canada Goose,104898455,6/27/2008,27,6,2008,S,101.2,7,,E,E,assigned coord. to town in adjacent county ;,11,US,39,11/30/2014,11,2014,0,59,2,,1,335,33.85233,,,924,-92.82933,<CLOB>,Ouachita,5,,,CANADA GOOSE,5,21,61,,11/29/2014,29,11,2014,7,7.42,104898455,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,"cap. Lake Dardanelle, Pope Co, AR 6/27/08",4,1720,Canada Goose,104898456,6/27/2008,27,6,2008,N,15.1,7,,E,E,,11,US,115,1/25/2013,1,2013,0,115,2,,1,352,35.49601,,,930,-93.13379,<CLOB>,RUSSELLVILLE,5,,,CANADA GOOSE,5,21,61,,1/25/2013,25,1,2013,5,5.58,104898456,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,"cap. Lake Dardanelle, Pope Co, AR 6/27/08",5,1720,Canada Goose,104898460,6/27/2008,27,6,2008,S,75.9,7,,Y,E,,10,US,59,9/2/2008,9,2008,0,,2,,1,341,34.25,,,924,-92.75,<CLOB>,MALVERN,5,,,CANADA GOOSE,5,21,61,,9/1/2008,1,9,2008,1,1.25,104898460,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,"cap. Lake Dardanelle, Pope Co, AR 6/27/08",5,1720,Canada Goose,104898462,6/27/2008,27,6,2008,E,7.2,7,,Y,E,,10,US,115,9/3/2009,9,2009,0,115,2,,1,351,35.25,,,930,-93.08333,<CLOB>,RUSSELLVILLE,5,,,CANADA GOOSE,5,21,61,,9/3/2009,3,9,2009,2,2.25,104898462,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,"cap. Lake Dardanelle, Pope Co, AR 6/27/08",4,1720,Canada Goose,104898463,6/27/2008,27,6,2008,S,73.3,7,,Y,E,,10,US,59,1/30/2009,1,2009,0,,2,,1,341,34.25,PRIVATE PROPERTY,,925,-92.91667,<CLOB>,CENTRAL,5,,,LARGE CANADA GOOSE,5,21,7,,1/27/2009,27,1,2009,1,1.58,104898463,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,"cap. Lake Dardanelle, Pope Co, AR 6/27/08",4,1720,Canada Goose,104898465,6/27/2008,27,6,2008,SE,54.2,7,,Y,E,assigned state cp (town and county mismatch);;,12,US,59,12/17/2010,12,2010,0,59,2,,1,344,34.75037,,,923,-92.50044,<CLOB>,MELBOURNE,5,,,CANADA GOOSE,5,21,61,,12/16/2010,16,12,2010,3,3.5,104898465,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,"cap. Lake Dardanelle, Pope Co, AR 6/27/08",4,1720,Canada Goose,104898467,6/27/2008,27,6,2008,E,16.3,7,,Y,E,loc des found in place 10 min blk ;,10,US,29,1/27/2011,1,2011,0,29,2,,1,351,35.25,ED GORDON WILDLIFE,,925,-92.91667,<CLOB>,BLACKWELL,5,,,CANADA GOOSE,5,21,61,,1/27/2011,27,1,2011,3,3.58,104898467,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,"cap. Lake Dardanelle, Pope Co, AR 6/27/08",4,1720,Canada Goose,104898471,6/27/2008,27,6,2008,E,7.2,7,,Y,E,,10,US,115,9/1/2009,9,2009,0,115,2,,1,351,35.25,,,930,-93.08333,<CLOB>,RUSSELLVILLE,5,,,CANADA GOOSE,5,21,61,,9/1/2009,1,9,2009,2,2.25,104898471,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,"cap. Lake Dardanelle, Pope Co, AR 6/27/08",5,1720,Canada Goose,104898474,6/27/2008,27,6,2008,SE,65.2,7,,E,E,,10,US,59,9/6/2011,9,2011,0,59,2,,1,342,34.41667,,,924,-92.75,<CLOB>,MALVERN,5,CANADA GOOSE,,CANADA GOOSE,5,21,7,,9/4/2011,4,9,2011,4,4.25,104898474,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,"cap. Lake Dardanelle, Pope Co, AR 6/27/08",5,1720,Canada Goose,104898479,6/27/2008,27,6,2008,S,75.9,7,,Y,E,,10,US,59,2/9/2009,2,2009,0,,2,,1,341,34.25,,,924,-92.75,<CLOB>,MALVERN,5,,,CANADA GOOSE,5,21,61,,,99,1,2009,1,1.58,104898479,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,352,35.48667,934,-93.82111,,6569,"cap. Fort Smith, Crawford Co, AR 6/26/08",4,1720,Canada Goose,104898349,6/26/2008,26,6,2008,W,15.5,7,,E,E,,10,US,33,9/6/2012,9,2012,0,33,2,,1,352,35.41667,,,940,-94.08333,<CLOB>,DYER,5,,,CANADA GOOSE,5,21,61,,9/6/2012,6,9,2012,5,5.25,104898349,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,352,35.48667,934,-93.82111,,6569,"cap. Fort Smith, Crawford Co, AR 6/26/08",5,1720,Canada Goose,104898351,6/26/2008,26,6,2008,N,3.1,7,,E,E,,11,US,47,1/5/2013,1,2013,0,47,2,,1,353,35.53055,,,934,-93.8277,<CLOB>,OZARK,5,,,CANADA GOOSE,5,21,61,,1/5/2013,5,1,2013,5,5.58,104898351,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,352,35.48667,934,-93.82111,,6569,"cap. Fort Smith, Crawford Co, AR 6/26/08",4,1720,Canada Goose,104898354,6/26/2008,26,6,2008,NW,8.6,7,,Y,E,,10,US,33,9/6/2009,9,2009,0,33,2,,1,353,35.58333,,,935,-93.91667,<CLOB>,MULBERRY,5,,,CANADA GOOSE,5,21,61,,9/6/2009,6,9,2009,2,2.25,104898354,,N,DB,
1,7,8,0,1,2,per bander email 10/8/08,0,0,0,2,,,,352,35.48667,934,-93.82111,,6569,"cap. Fort Smith, Crawford Co, AR 6/26/08",4,1720,Canada Goose,104898363,6/26/2008,26,6,2008,E,9.6,7,,E,E,,11,US,47,1/4/2013,1,2013,0,47,2,,1,352,35.48703,,,933,-93.65035,<CLOB>,OZARK,5,,,CANADA GOOSE,5,21,61,,1/4/2013,4,1,2013,5,5.58,104898363,,N,DB,
